id,CGPA,Academic Pressure,Work Pressure,Study Satisfaction,Job Satisfaction,Work/Study Hours
110401,6.79,4.0,0.0,5.0,0.0,9.0
110409,6.78,5.0,0.0,3.0,0.0,4.0
110410,8.9,4.0,0.0,5.0,0.0,3.0
110413,5.08,3.0,0.0,4.0,0.0,5.0
110418,8.39,5.0,0.0,1.0,0.0,5.0
110419,6.25,5.0,0.0,1.0,0.0,3.0
110423,5.51,2.0,0.0,4.0,0.0,8.0
110424,8.79,3.0,0.0,5.0,0.0,12.0
110425,5.71,2.0,0.0,2.0,0.0,0.0
110431,6.29,2.0,0.0,1.0,0.0,10.0
110432,8.96,3.0,0.0,5.0,0.0,7.0
110441,8.5,2.0,0.0,1.0,0.0,0.0
110443,8.71,5.0,0.0,3.0,0.0,1.0
110445,8.28,5.0,0.0,4.0,0.0,5.0
110449,8.14,3.0,0.0,5.0,0.0,3.0
110451,6.03,3.0,0.0,2.0,0.0,6.0
110464,8.43,1.0,0.0,4.0,0.0,11.0
110475,9.21,5.0,0.0,3.0,0.0,2.0
110476,9.93,1.0,0.0,2.0,0.0,10.0
110481,7.15,3.0,0.0,5.0,0.0,12.0
110485,8.59,3.0,0.0,3.0,0.0,11.0
110488,5.74,3.0,0.0,3.0,0.0,12.0
110495,7.48,3.0,0.0,1.0,0.0,12.0
110502,9.72,5.0,0.0,4.0,0.0,11.0
110503,8.92,4.0,0.0,1.0,0.0,7.0
110510,7.43,3.0,0.0,1.0,0.0,6.0
110533,6.73,5.0,0.0,5.0,0.0,9.0
110543,5.39,4.0,0.0,3.0,0.0,11.0
110544,9.96,3.0,0.0,3.0,0.0,9.0
110554,6.29,4.0,0.0,1.0,0.0,10.0
110558,9.21,4.0,0.0,4.0,0.0,5.0
110560,5.08,3.0,0.0,2.0,0.0,2.0
110562,7.85,1.0,0.0,2.0,0.0,11.0
110563,9.42,5.0,0.0,2.0,0.0,8.0
110566,5.59,3.0,0.0,3.0,0.0,5.0
110567,7.04,2.0,0.0,3.0,0.0,8.0
110572,8.27,4.0,0.0,2.0,0.0,9.0
110580,9.89,4.0,0.0,2.0,0.0,7.0
110581,6.52,3.0,0.0,5.0,0.0,10.0
110590,5.8,3.0,0.0,5.0,0.0,10.0
110598,7.24,3.0,0.0,2.0,0.0,11.0
110606,5.74,1.0,0.0,5.0,0.0,1.0
110609,6.99,4.0,0.0,3.0,0.0,0.0
110614,8.54,1.0,0.0,3.0,0.0,3.0
110618,6.25,3.0,0.0,5.0,0.0,11.0
110642,9.72,1.0,0.0,5.0,0.0,10.0
110644,8.04,2.0,0.0,3.0,0.0,12.0
110652,5.12,2.0,0.0,4.0,0.0,5.0
110660,8.24,4.0,0.0,4.0,0.0,11.0
110664,8.91,1.0,0.0,3.0,0.0,7.0
110667,9.93,3.0,0.0,4.0,0.0,9.0
110669,5.82,5.0,0.0,2.0,0.0,12.0
110671,7.88,4.0,0.0,5.0,0.0,10.0
110675,8.54,3.0,0.0,4.0,0.0,1.0
110679,7.13,3.0,0.0,5.0,0.0,6.0
110683,5.37,5.0,0.0,3.0,0.0,12.0
110690,9.56,5.0,0.0,1.0,0.0,10.0
110698,9.89,2.0,0.0,5.0,0.0,8.0
110705,9.02,1.0,0.0,2.0,0.0,8.0
110706,7.64,3.0,0.0,4.0,0.0,7.0
110708,5.76,4.0,0.0,3.0,0.0,10.0
110711,9.19,4.0,0.0,3.0,0.0,11.0
110712,9.11,4.0,0.0,3.0,0.0,1.0
110713,8.09,3.0,0.0,3.0,0.0,12.0
110715,5.82,1.0,0.0,4.0,0.0,5.0
110718,5.58,3.0,0.0,5.0,0.0,2.0
110719,9.31,5.0,0.0,2.0,0.0,11.0
110720,8.04,3.0,0.0,5.0,0.0,9.0
110721,5.27,3.0,0.0,3.0,0.0,6.0
110722,5.82,5.0,0.0,5.0,0.0,2.0
110729,5.1,5.0,0.0,4.0,0.0,0.0
110738,9.96,3.0,0.0,5.0,0.0,2.0
110747,9.88,2.0,0.0,5.0,0.0,1.0
110749,5.51,1.0,0.0,4.0,0.0,11.0
110756,8.58,4.0,0.0,4.0,0.0,5.0
110757,9.6,1.0,0.0,2.0,0.0,6.0
110768,9.44,1.0,0.0,2.0,0.0,12.0
110781,8.74,3.0,0.0,2.0,0.0,6.0
110785,5.42,4.0,0.0,2.0,0.0,6.0
110791,6.25,5.0,0.0,4.0,0.0,6.0
110792,5.12,3.0,0.0,3.0,0.0,10.0
110795,9.74,3.0,0.0,2.0,0.0,0.0
110799,9.54,1.0,0.0,5.0,0.0,0.0
110802,9.96,3.0,0.0,1.0,0.0,12.0
110803,6.81,1.0,0.0,2.0,0.0,11.0
110812,7.8,3.0,0.0,4.0,0.0,2.0
110814,6.21,5.0,0.0,4.0,0.0,12.0
110817,5.88,2.0,0.0,4.0,0.0,0.0
110827,6.37,2.0,0.0,5.0,0.0,5.0
110837,9.74,5.0,0.0,2.0,0.0,10.0
110838,9.21,1.0,0.0,1.0,0.0,9.0
110839,8.81,3.0,0.0,3.0,0.0,4.0
110842,9.63,3.0,0.0,3.0,0.0,10.0
110855,6.37,3.0,0.0,4.0,0.0,11.0
110857,7.04,5.0,0.0,1.0,0.0,7.0
110862,8.79,1.0,0.0,1.0,0.0,4.0
110868,6.37,5.0,0.0,4.0,0.0,6.0
110873,5.66,1.0,0.0,2.0,0.0,6.0
110880,8.08,3.0,0.0,4.0,0.0,0.0
110884,5.12,3.0,0.0,4.0,0.0,11.0
110892,7.64,4.0,0.0,2.0,0.0,10.0
110896,8.03,1.0,0.0,3.0,0.0,12.0
110898,6.1,5.0,0.0,1.0,0.0,5.0
110903,9.41,5.0,0.0,1.0,0.0,3.0
110907,8.39,4.0,0.0,3.0,0.0,3.0
110912,8.62,2.0,0.0,3.0,0.0,0.0
110917,6.78,2.0,0.0,1.0,0.0,6.0
110929,9.44,2.0,0.0,4.0,0.0,2.0
110932,7.83,1.0,0.0,1.0,0.0,3.0
110934,7.09,5.0,0.0,4.0,0.0,12.0
110941,5.37,5.0,0.0,4.0,0.0,0.0
110947,5.77,3.0,0.0,3.0,0.0,8.0
110951,5.58,3.0,0.0,5.0,0.0,10.0
110958,9.87,5.0,0.0,3.0,0.0,12.0
110960,5.61,1.0,0.0,2.0,0.0,4.0
110961,8.04,2.0,0.0,1.0,0.0,8.0
110965,5.37,5.0,0.0,4.0,0.0,12.0
110968,9.41,2.0,0.0,4.0,0.0,5.0
110972,7.5,3.0,0.0,3.0,0.0,12.0
110977,7.21,5.0,0.0,2.0,0.0,6.0
110985,8.59,3.0,0.0,3.0,0.0,10.0
110994,9.54,5.0,0.0,4.0,0.0,9.0
111002,9.6,5.0,0.0,5.0,0.0,6.0
111004,6.51,3.0,0.0,3.0,0.0,2.0
111006,6.89,2.0,0.0,4.0,0.0,8.0
111011,5.16,3.0,0.0,4.0,0.0,0.0
111012,8.24,3.0,0.0,4.0,0.0,10.0
111015,9.54,2.0,0.0,3.0,0.0,6.0
111031,9.88,5.0,0.0,1.0,0.0,9.0
111034,6.27,4.0,0.0,3.0,0.0,5.0
111047,6.27,2.0,0.0,1.0,0.0,2.0
111050,7.45,5.0,0.0,2.0,0.0,11.0
111058,9.6,5.0,0.0,3.0,0.0,6.0
111064,6.16,3.0,0.0,3.0,0.0,9.0
111076,7.25,1.0,0.0,2.0,0.0,0.0
111080,7.53,3.0,0.0,5.0,0.0,5.0
111082,8.37,2.0,0.0,1.0,0.0,5.0
111088,5.86,1.0,0.0,5.0,0.0,0.0
111090,8.32,2.0,0.0,3.0,0.0,5.0
111103,9.49,2.0,0.0,4.0,0.0,7.0
111114,5.59,5.0,0.0,2.0,0.0,8.0
111115,6.27,3.0,0.0,5.0,0.0,10.0
111119,7.25,2.0,0.0,1.0,0.0,0.0
111125,5.85,3.0,0.0,5.0,0.0,10.0
111126,6.83,4.0,0.0,5.0,0.0,0.0
111130,8.17,4.0,0.0,5.0,0.0,6.0
111134,7.51,5.0,0.0,2.0,0.0,12.0
111148,5.86,2.0,0.0,2.0,0.0,3.0
111152,7.1,5.0,0.0,4.0,0.0,3.0
111162,9.39,3.0,0.0,2.0,0.0,9.0
111163,9.87,1.0,0.0,5.0,0.0,1.0
111172,9.91,2.0,0.0,3.0,0.0,5.0
111173,8.96,5.0,0.0,1.0,0.0,10.0
111186,9.49,1.0,0.0,1.0,0.0,2.0
111189,8.04,5.0,0.0,4.0,0.0,8.0
111191,8.55,4.0,0.0,5.0,0.0,12.0
111195,9.95,1.0,0.0,4.0,0.0,8.0
111197,5.71,1.0,0.0,1.0,0.0,8.0
111203,9.96,3.0,0.0,3.0,0.0,8.0
111210,6.83,3.0,0.0,2.0,0.0,1.0
111220,8.59,5.0,0.0,4.0,0.0,10.0
111225,5.16,3.0,0.0,4.0,0.0,11.0
111230,8.7,4.0,0.0,1.0,0.0,2.0
111231,9.67,2.0,0.0,1.0,0.0,6.0
111236,9.72,2.0,0.0,5.0,0.0,6.0
111239,6.21,4.0,0.0,1.0,0.0,5.0
111240,7.39,1.0,0.0,2.0,0.0,12.0
111241,6.56,1.0,0.0,4.0,0.0,6.0
111244,7.61,1.0,0.0,1.0,0.0,7.0
111248,9.89,4.0,0.0,3.0,0.0,10.0
111252,7.35,2.0,0.0,2.0,0.0,1.0
111256,8.62,5.0,0.0,5.0,0.0,7.0
111257,5.74,3.0,0.0,1.0,0.0,7.0
111258,6.28,1.0,0.0,4.0,0.0,10.0
111260,9.72,2.0,0.0,1.0,0.0,0.0
111262,7.21,1.0,0.0,1.0,0.0,8.0
111267,9.93,5.0,0.0,3.0,0.0,1.0
111271,8.21,4.0,0.0,4.0,0.0,9.0
111272,7.92,5.0,0.0,3.0,0.0,9.0
111277,7.77,1.0,0.0,4.0,0.0,10.0
111286,6.38,4.0,0.0,1.0,0.0,4.0
111288,9.93,5.0,0.0,3.0,0.0,10.0
111289,9.33,1.0,0.0,1.0,0.0,10.0
111304,9.41,4.0,0.0,1.0,0.0,4.0
111333,8.91,3.0,0.0,1.0,0.0,11.0
111337,5.35,3.0,0.0,1.0,0.0,8.0
111340,8.9,3.0,0.0,4.0,0.0,5.0
111346,7.21,2.0,0.0,5.0,0.0,8.0
111353,8.04,2.0,0.0,4.0,0.0,4.0
111358,7.8,5.0,0.0,4.0,0.0,10.0
111362,5.11,3.0,0.0,5.0,0.0,6.0
111366,9.21,1.0,0.0,3.0,0.0,7.0
111386,8.54,3.0,0.0,1.0,0.0,5.0
111388,9.97,4.0,0.0,3.0,0.0,3.0
111394,7.7,3.0,0.0,5.0,0.0,9.0
111396,7.52,1.0,0.0,5.0,0.0,5.0
111402,6.36,2.0,0.0,1.0,0.0,2.0
111403,8.19,4.0,0.0,1.0,0.0,6.0
111412,5.45,4.0,0.0,2.0,0.0,7.0
111423,9.98,1.0,0.0,2.0,0.0,6.0
111426,7.38,2.0,0.0,2.0,0.0,1.0
111430,7.22,4.0,0.0,4.0,0.0,7.0
111432,6.38,5.0,0.0,4.0,0.0,8.0
111438,5.86,1.0,0.0,1.0,0.0,7.0
111440,8.17,2.0,0.0,4.0,0.0,1.0
111444,7.7,2.0,0.0,3.0,0.0,2.0
111448,7.09,2.0,0.0,4.0,0.0,8.0
111449,8.74,3.0,0.0,2.0,0.0,0.0
111457,9.46,2.0,0.0,4.0,0.0,8.0
111459,6.1,3.0,0.0,2.0,0.0,6.0
111465,6.79,1.0,0.0,1.0,0.0,5.0
111484,6.27,4.0,0.0,4.0,0.0,10.0
111487,6.39,1.0,0.0,3.0,0.0,4.0
111488,6.37,1.0,0.0,4.0,0.0,9.0
111503,7.1,2.0,0.0,3.0,0.0,7.0
111508,9.93,4.0,0.0,4.0,0.0,0.0
111514,6.83,3.0,0.0,1.0,0.0,8.0
111519,5.58,4.0,0.0,4.0,0.0,2.0
111523,6.17,5.0,0.0,1.0,0.0,3.0
111526,5.7,5.0,0.0,3.0,0.0,5.0
111527,6.89,5.0,0.0,5.0,0.0,11.0
111530,5.74,3.0,0.0,3.0,0.0,0.0
111532,7.79,1.0,0.0,3.0,0.0,6.0
111534,9.24,3.0,0.0,4.0,0.0,0.0
111536,8.56,3.0,0.0,1.0,0.0,12.0
111539,9.6,4.0,0.0,2.0,0.0,8.0
111542,8.04,5.0,0.0,2.0,0.0,10.0
111548,8.17,2.0,0.0,2.0,0.0,4.0
111557,6.78,1.0,0.0,3.0,0.0,8.0
111573,8.95,5.0,0.0,5.0,0.0,2.0
111575,8.46,4.0,0.0,5.0,0.0,9.0
111581,7.09,5.0,0.0,4.0,0.0,11.0
111589,5.37,1.0,0.0,1.0,0.0,7.0
111590,6.73,1.0,0.0,4.0,0.0,6.0
111591,5.37,2.0,0.0,4.0,0.0,10.0
111594,5.82,5.0,0.0,1.0,0.0,10.0
111596,9.21,3.0,0.0,3.0,0.0,12.0
111599,8.91,4.0,0.0,3.0,0.0,3.0
111603,6.73,2.0,0.0,1.0,0.0,6.0
111606,6.65,3.0,0.0,4.0,0.0,11.0
111614,7.04,3.0,0.0,2.0,0.0,12.0
111615,5.67,5.0,0.0,1.0,0.0,11.0
111622,9.56,5.0,0.0,2.0,0.0,4.0
111627,7.8,4.0,0.0,4.0,0.0,7.0
111635,9.74,5.0,0.0,4.0,0.0,10.0
111636,8.9,1.0,0.0,2.0,0.0,11.0
111638,9.98,3.0,0.0,2.0,0.0,9.0
111639,9.89,1.0,0.0,3.0,0.0,8.0
111640,7.53,4.0,0.0,4.0,0.0,9.0
111644,9.04,2.0,0.0,3.0,0.0,3.0
111646,7.72,4.0,0.0,2.0,0.0,12.0
111652,9.79,3.0,0.0,1.0,0.0,0.0
111654,9.95,3.0,0.0,5.0,0.0,3.0
111665,5.3,3.0,0.0,1.0,0.0,12.0
111666,8.59,3.0,0.0,4.0,0.0,9.0
111669,9.21,3.0,0.0,5.0,0.0,3.0
111671,8.17,3.0,0.0,4.0,0.0,12.0
111678,6.78,1.0,0.0,1.0,0.0,11.0
111687,5.85,3.0,0.0,3.0,0.0,10.0
111691,8.74,3.0,0.0,4.0,0.0,4.0
111698,9.11,4.0,0.0,4.0,0.0,10.0
111699,5.1,1.0,0.0,2.0,0.0,11.0
111706,7.1,2.0,0.0,5.0,0.0,11.0
111723,8.74,2.0,0.0,4.0,0.0,12.0
111727,8.5,3.0,0.0,2.0,0.0,0.0
111734,7.6,5.0,0.0,2.0,0.0,11.0
111740,5.86,4.0,0.0,2.0,0.0,10.0
111743,5.24,4.0,0.0,1.0,0.0,10.0
111751,9.41,2.0,0.0,5.0,0.0,12.0
111752,5.48,5.0,0.0,5.0,0.0,3.0
111761,9.86,4.0,0.0,3.0,0.0,10.0
111763,5.7,3.0,0.0,5.0,0.0,5.0
111764,6.37,3.0,0.0,4.0,0.0,8.0
111765,8.25,2.0,0.0,4.0,0.0,11.0
111772,7.02,1.0,0.0,3.0,0.0,10.0
111775,8.04,5.0,0.0,5.0,0.0,12.0
111782,5.56,2.0,0.0,1.0,0.0,9.0
111783,9.33,4.0,0.0,3.0,0.0,7.0
111785,7.53,1.0,0.0,3.0,0.0,0.0
111794,6.61,2.0,0.0,4.0,0.0,10.0
111801,6.27,5.0,0.0,5.0,0.0,10.0
111812,8.73,3.0,0.0,1.0,0.0,12.0
111813,9.39,5.0,0.0,3.0,0.0,9.0
111820,5.57,3.0,0.0,4.0,0.0,9.0
111822,9.05,2.0,0.0,5.0,0.0,5.0
111825,5.12,1.0,0.0,4.0,0.0,6.0
111827,8.21,5.0,0.0,2.0,0.0,11.0
111833,7.77,1.0,0.0,4.0,0.0,9.0
111836,6.56,3.0,0.0,1.0,0.0,8.0
111839,7.02,3.0,0.0,3.0,0.0,6.0
111841,9.5,5.0,0.0,5.0,0.0,11.0
111848,5.74,5.0,0.0,2.0,0.0,10.0
111850,6.02,1.0,0.0,4.0,0.0,1.0
111853,7.53,5.0,0.0,2.0,0.0,10.0
111854,6.16,5.0,0.0,1.0,0.0,11.0
111855,9.89,2.0,0.0,4.0,0.0,3.0
111858,9.92,1.0,0.0,5.0,0.0,8.0
111860,7.53,3.0,0.0,4.0,0.0,10.0
111865,8.46,5.0,0.0,4.0,0.0,10.0
111869,6.95,3.0,0.0,3.0,0.0,11.0
111873,7.82,2.0,0.0,3.0,0.0,3.0
111880,7.83,3.0,0.0,5.0,0.0,8.0
111881,6.51,5.0,0.0,4.0,0.0,10.0
111890,8.17,5.0,0.0,3.0,0.0,9.0
111891,5.17,4.0,0.0,2.0,0.0,7.0
111894,8.58,2.0,0.0,4.0,0.0,6.0
111896,7.35,3.0,0.0,4.0,0.0,9.0
111901,6.41,1.0,0.0,4.0,0.0,11.0
111903,6.03,5.0,0.0,3.0,0.0,9.0
111904,9.26,2.0,0.0,4.0,0.0,10.0
111907,5.1,3.0,0.0,3.0,0.0,4.0
111910,9.71,1.0,0.0,2.0,0.0,8.0
111915,5.85,3.0,0.0,2.0,0.0,11.0
111918,5.46,5.0,0.0,2.0,0.0,9.0
111921,8.14,2.0,0.0,2.0,0.0,10.0
111922,8.04,2.0,0.0,1.0,0.0,10.0
111928,5.65,5.0,0.0,1.0,0.0,8.0
111929,9.41,1.0,0.0,4.0,0.0,4.0
111935,8.73,2.0,0.0,3.0,0.0,10.0
111939,7.09,5.0,0.0,4.0,0.0,1.0
111943,8.04,2.0,0.0,5.0,0.0,2.0
111946,9.02,1.0,0.0,2.0,0.0,7.0
111948,8.95,5.0,0.0,1.0,0.0,4.0
111953,7.88,2.0,0.0,3.0,0.0,5.0
111956,8.93,5.0,0.0,5.0,0.0,10.0
111958,5.37,3.0,0.0,2.0,0.0,12.0
111964,7.08,2.0,0.0,5.0,0.0,12.0
111965,7.77,1.0,0.0,4.0,0.0,8.0
111970,5.99,3.0,0.0,2.0,0.0,0.0
111971,8.96,4.0,0.0,5.0,0.0,6.0
111973,8.39,4.0,0.0,2.0,0.0,12.0
111981,7.21,3.0,0.0,4.0,0.0,1.0
111982,6.1,2.0,0.0,4.0,0.0,4.0
111993,8.73,3.0,0.0,1.0,0.0,8.0
111997,9.39,1.0,0.0,2.0,0.0,6.0
111999,6.23,1.0,0.0,2.0,0.0,1.0
112003,8.91,2.0,0.0,2.0,0.0,2.0
112009,8.92,3.0,0.0,2.0,0.0,0.0
112018,5.27,2.0,0.0,5.0,0.0,1.0
112021,8.95,4.0,0.0,3.0,0.0,12.0
112022,9.44,5.0,0.0,5.0,0.0,10.0
112023,8.04,4.0,0.0,1.0,0.0,6.0
112035,6.78,5.0,0.0,3.0,0.0,2.0
112039,7.21,3.0,0.0,1.0,0.0,6.0
112042,5.71,4.0,0.0,3.0,0.0,10.0
112043,7.8,4.0,0.0,3.0,0.0,12.0
112049,8.25,5.0,0.0,3.0,0.0,3.0
112051,6.69,4.0,0.0,3.0,0.0,6.0
112053,5.32,3.0,0.0,5.0,0.0,2.0
112055,8.58,5.0,0.0,3.0,0.0,10.0
112059,6.51,5.0,0.0,3.0,0.0,11.0
112061,7.17,3.0,0.0,5.0,0.0,11.0
112062,8.91,3.0,0.0,4.0,0.0,0.0
112063,8.28,3.0,0.0,1.0,0.0,10.0
112067,8.69,4.0,0.0,3.0,0.0,12.0
112072,7.25,4.0,0.0,5.0,0.0,9.0
112086,9.21,3.0,0.0,4.0,0.0,10.0
112088,6.04,2.0,0.0,3.0,0.0,10.0
112091,9.85,4.0,0.0,3.0,0.0,12.0
112092,8.91,3.0,0.0,5.0,0.0,3.0
112094,5.82,5.0,0.0,4.0,0.0,7.0
112103,5.88,2.0,0.0,3.0,0.0,10.0
112105,8.95,3.0,0.0,4.0,0.0,5.0
112113,8.74,4.0,0.0,4.0,0.0,10.0
112123,7.94,3.0,0.0,2.0,0.0,10.0
112129,9.89,4.0,0.0,2.0,0.0,0.0
112130,5.64,1.0,0.0,2.0,0.0,6.0
112135,7.47,5.0,0.0,3.0,0.0,6.0
112137,8.24,3.0,0.0,2.0,0.0,8.0
112138,9.93,1.0,0.0,4.0,0.0,11.0
112140,5.88,4.0,0.0,4.0,0.0,7.0
112141,7.08,1.0,0.0,2.0,0.0,4.0
112155,9.72,3.0,0.0,2.0,0.0,5.0
112158,8.44,4.0,0.0,1.0,0.0,12.0
112162,9.86,4.0,0.0,1.0,0.0,4.0
112173,9.79,3.0,0.0,2.0,0.0,10.0
112176,6.08,2.0,0.0,5.0,0.0,11.0
112177,9.44,1.0,0.0,5.0,0.0,2.0
112180,8.47,3.0,0.0,2.0,0.0,10.0
112185,7.61,1.0,0.0,4.0,0.0,12.0
112196,9.66,2.0,0.0,4.0,0.0,7.0
112207,7.47,2.0,0.0,2.0,0.0,2.0
112217,9.93,3.0,0.0,3.0,0.0,11.0
112219,9.95,5.0,0.0,5.0,0.0,3.0
112220,6.89,3.0,0.0,3.0,0.0,4.0
112225,8.78,2.0,0.0,3.0,0.0,3.0
112226,5.58,1.0,0.0,5.0,0.0,10.0
112229,6.61,3.0,0.0,2.0,0.0,4.0
112234,9.91,2.0,0.0,1.0,0.0,3.0
112235,8.73,3.0,0.0,3.0,0.0,10.0
112238,9.39,3.0,0.0,4.0,0.0,8.0
112240,7.83,1.0,0.0,2.0,0.0,11.0
112243,5.88,4.0,0.0,1.0,0.0,8.0
112247,9.41,3.0,0.0,2.0,0.0,10.0
112249,5.59,2.0,0.0,5.0,0.0,6.0
112262,9.1,5.0,0.0,3.0,0.0,10.0
112265,5.27,4.0,0.0,2.0,0.0,8.0
112269,6.16,1.0,0.0,3.0,0.0,12.0
112275,7.45,3.0,0.0,1.0,0.0,2.0
112277,5.75,2.0,0.0,5.0,0.0,10.0
112284,10.0,1.0,0.0,4.0,0.0,2.0
112287,8.95,5.0,0.0,2.0,0.0,10.0
112300,8.21,1.0,0.0,3.0,0.0,10.0
112305,9.71,4.0,0.0,1.0,0.0,6.0
112320,9.79,3.0,0.0,2.0,0.0,5.0
112322,8.91,3.0,0.0,4.0,0.0,8.0
112330,5.85,4.0,0.0,5.0,0.0,7.0
112332,8.74,4.0,0.0,1.0,0.0,5.0
112346,9.41,3.0,0.0,1.0,0.0,4.0
112351,8.44,1.0,0.0,4.0,0.0,9.0
112353,5.16,2.0,0.0,3.0,0.0,10.0
112356,8.04,1.0,0.0,5.0,0.0,11.0
112361,6.56,2.0,0.0,5.0,0.0,2.0
112364,5.83,1.0,0.0,2.0,0.0,9.0
112365,5.12,3.0,0.0,3.0,0.0,10.0
112366,6.99,3.0,0.0,2.0,0.0,11.0
112369,8.24,5.0,0.0,2.0,0.0,2.0
112370,5.76,5.0,0.0,3.0,0.0,10.0
112383,6.37,4.0,0.0,4.0,0.0,12.0
112389,7.21,3.0,0.0,3.0,0.0,11.0
112391,6.03,2.0,0.0,3.0,0.0,0.0
112397,8.78,3.0,0.0,1.0,0.0,10.0
112405,6.38,2.0,0.0,1.0,0.0,1.0
112412,9.85,1.0,0.0,4.0,0.0,8.0
112414,9.44,3.0,0.0,2.0,0.0,1.0
112418,9.69,2.0,0.0,1.0,0.0,12.0
112419,9.67,5.0,0.0,4.0,0.0,10.0
112428,6.99,1.0,0.0,1.0,0.0,7.0
112433,9.91,4.0,0.0,3.0,0.0,3.0
112436,6.39,1.0,0.0,2.0,0.0,8.0
112437,9.21,3.0,0.0,4.0,0.0,11.0
112440,6.51,1.0,0.0,4.0,0.0,6.0
112442,6.47,2.0,0.0,4.0,0.0,6.0
112446,8.89,2.0,0.0,1.0,0.0,11.0
112465,7.1,5.0,0.0,2.0,0.0,8.0
112486,5.08,3.0,0.0,1.0,0.0,8.0
112491,5.79,3.0,0.0,1.0,0.0,0.0
112503,5.59,2.0,0.0,2.0,0.0,12.0
112507,9.39,3.0,0.0,2.0,0.0,9.0
112509,7.1,2.0,0.0,5.0,0.0,12.0
112511,5.51,2.0,0.0,3.0,0.0,10.0
112519,7.51,2.0,0.0,1.0,0.0,11.0
112528,5.87,3.0,0.0,3.0,0.0,8.0
112531,7.47,1.0,0.0,5.0,0.0,3.0
112535,9.72,2.0,0.0,5.0,0.0,6.0
112538,8.17,4.0,0.0,3.0,0.0,10.0
112539,9.44,5.0,0.0,2.0,0.0,12.0
112542,7.38,1.0,0.0,2.0,0.0,3.0
112548,7.1,3.0,0.0,4.0,0.0,10.0
112550,8.28,3.0,0.0,4.0,0.0,4.0
112552,8.83,5.0,0.0,1.0,0.0,10.0
112560,9.78,3.0,0.0,4.0,0.0,8.0
112563,6.25,2.0,0.0,4.0,0.0,9.0
112564,9.17,5.0,0.0,1.0,0.0,8.0
112565,6.03,1.0,0.0,4.0,0.0,8.0
112566,6.84,3.0,0.0,4.0,0.0,0.0
112574,9.79,5.0,0.0,1.0,0.0,8.0
112575,5.88,4.0,0.0,1.0,0.0,4.0
112579,9.39,5.0,0.0,2.0,0.0,10.0
112583,9.34,2.0,0.0,4.0,0.0,0.0
112589,8.04,4.0,0.0,3.0,0.0,10.0
112592,9.6,1.0,0.0,4.0,0.0,4.0
112598,7.85,2.0,0.0,4.0,0.0,11.0
112603,9.21,3.0,0.0,3.0,0.0,9.0
112606,8.91,5.0,0.0,4.0,0.0,7.0
112607,7.77,2.0,0.0,5.0,0.0,10.0
112609,8.79,4.0,0.0,3.0,0.0,12.0
112611,7.94,1.0,0.0,5.0,0.0,2.0
112616,5.82,2.0,0.0,3.0,0.0,9.0
112623,6.08,5.0,0.0,3.0,0.0,6.0
112625,7.88,4.0,0.0,1.0,0.0,6.0
112626,9.69,3.0,0.0,4.0,0.0,10.0
112628,9.39,5.0,0.0,2.0,0.0,7.0
112629,7.77,1.0,0.0,3.0,0.0,6.0
112631,6.1,5.0,0.0,4.0,0.0,10.0
112632,5.86,3.0,0.0,4.0,0.0,9.0
112646,7.14,5.0,0.0,4.0,0.0,10.0
112647,6.81,5.0,0.0,1.0,0.0,10.0
112659,6.37,3.0,0.0,1.0,0.0,9.0
112664,8.29,3.0,0.0,5.0,0.0,5.0
112665,5.32,5.0,0.0,1.0,0.0,9.0
112666,9.97,4.0,0.0,3.0,0.0,2.0
112668,5.17,1.0,0.0,4.0,0.0,6.0
112670,5.42,4.0,0.0,5.0,0.0,0.0
112692,8.43,4.0,0.0,3.0,0.0,5.0
112698,8.9,2.0,0.0,5.0,0.0,11.0
112701,9.24,4.0,0.0,3.0,0.0,4.0
112707,6.84,3.0,0.0,2.0,0.0,12.0
112709,7.38,5.0,0.0,5.0,0.0,10.0
112712,6.08,5.0,0.0,2.0,0.0,8.0
112714,9.67,5.0,0.0,2.0,0.0,3.0
112718,9.46,1.0,0.0,3.0,0.0,0.0
112733,6.39,4.0,0.0,4.0,0.0,7.0
112734,5.87,3.0,0.0,5.0,0.0,10.0
112738,7.38,3.0,0.0,1.0,0.0,9.0
112740,9.67,3.0,0.0,3.0,0.0,6.0
112744,9.21,1.0,0.0,3.0,0.0,0.0
112750,9.96,3.0,0.0,1.0,0.0,2.0
112753,7.88,2.0,0.0,1.0,0.0,10.0
112756,7.74,3.0,0.0,3.0,0.0,11.0
112766,5.87,2.0,0.0,3.0,0.0,11.0
112769,6.21,4.0,0.0,2.0,0.0,2.0
112778,8.58,5.0,0.0,4.0,0.0,11.0
112789,8.24,3.0,0.0,2.0,0.0,9.0
112791,9.96,4.0,0.0,2.0,0.0,10.0
112797,6.25,3.0,0.0,4.0,0.0,9.0
112798,9.91,1.0,0.0,1.0,0.0,0.0
112799,8.92,4.0,0.0,4.0,0.0,7.0
112800,8.29,5.0,0.0,2.0,0.0,2.0
112803,7.7,3.0,0.0,3.0,0.0,7.0
112808,8.09,4.0,0.0,1.0,0.0,0.0
112819,5.99,5.0,0.0,4.0,0.0,7.0
112822,8.61,2.0,0.0,5.0,0.0,10.0
112832,8.44,2.0,0.0,1.0,0.0,7.0
112836,8.85,4.0,0.0,2.0,0.0,12.0
112839,6.02,2.0,0.0,5.0,0.0,12.0
