id,Gender,Age,City,Profession,Degree
125105,Male,31.0,Pune,Student,BA
125106,Male,29.0,Vasai-Virar,Student,LLB
125112,Female,19.0,Pune,Student,'Class 12'
125119,Female,28.0,Bhopal,Student,B.Pharm
125120,Male,21.0,Vasai-Virar,Student,M.Ed
125121,Female,24.0,Mumbai,Student,B.Tech
125129,Male,25.0,Patna,Student,B.Ed
125138,Female,25.0,Lucknow,Student,BSc
125142,Male,20.0,Ludhiana,Student,'Class 12'
125144,Female,28.0,Ahmedabad,Student,'Class 12'
125151,Male,23.0,Hyderabad,Student,M.Com
125155,Female,26.0,Kanpur,Student,LLB
125158,Female,20.0,Hyderabad,Student,'Class 12'
125163,Female,20.0,Chennai,Student,'Class 12'
125166,Male,20.0,Srinagar,Student,'Class 12'
125168,Male,26.0,Delhi,Student,LLM
125169,Female,34.0,Nagpur,Student,BCA
125175,Female,29.0,Vasai-Virar,Student,MSc
125176,Male,19.0,Ludhiana,Student,'Class 12'
125178,Male,33.0,Rajkot,Student,M.Pharm
125185,Female,32.0,Meerut,Student,MBBS
125199,Female,31.0,Thane,Student,M.Com
125204,Male,25.0,Ghaziabad,Student,BCA
125211,Male,32.0,Kalyan,Student,BCA
125212,Male,20.0,Mumbai,Student,'Class 12'
125217,Female,20.0,Indore,Student,'Class 12'
125223,Male,28.0,Kalyan,Student,MCA
125226,Female,22.0,Delhi,Student,BBA
125228,Female,21.0,Chennai,Student,BA
125237,Male,25.0,Indore,Student,BSc
125255,Male,23.0,Ahmedabad,Student,MBBS
125260,Male,29.0,Rajkot,Student,BCA
125270,Male,18.0,Vasai-Virar,Student,'Class 12'
125274,Male,22.0,Agra,Student,MCA
125276,Male,25.0,Bhopal,Student,MHM
125281,Female,21.0,Ludhiana,Student,M.Com
125284,Male,33.0,Ahmedabad,Student,B.Ed
125286,Male,24.0,Rajkot,Student,BSc
125291,Male,26.0,Bangalore,Student,MSc
125294,Male,33.0,Ludhiana,Student,M.Ed
125295,Male,30.0,Visakhapatnam,Student,MBA
125296,Male,33.0,Nagpur,Student,BHM
125300,Male,34.0,Nagpur,Student,BSc
125308,Female,20.0,Kalyan,Student,'Class 12'
125315,Male,25.0,Rajkot,Student,B.Ed
125316,Male,21.0,Varanasi,Student,B.Com
125319,Male,30.0,Kalyan,Student,M.Ed
125322,Male,19.0,Hyderabad,Student,'Class 12'
125323,Female,29.0,Kalyan,Student,PhD
125331,Male,24.0,Patna,Student,M.Tech
125334,Male,25.0,Hyderabad,Student,PhD
125357,Male,24.0,Vasai-Virar,Student,'Class 12'
125359,Female,23.0,Bhopal,Student,MCA
125368,Male,32.0,Pune,Student,B.Tech
125371,Male,33.0,Jaipur,Student,MCA
125373,Male,18.0,Surat,Student,'Class 12'
125376,Male,22.0,Bhopal,Student,MSc
125379,Female,28.0,Srinagar,Student,BHM
125396,Male,26.0,Visakhapatnam,Student,MCA
125399,Male,30.0,Chennai,Student,MBA
125404,Male,34.0,Kanpur,Student,B.Arch
125407,Female,34.0,Ludhiana,Student,MBBS
125412,Male,32.0,Nashik,Student,MBBS
125422,Female,31.0,Faridabad,Student,B.Com
125431,Male,33.0,Chennai,Student,MHM
125432,Male,25.0,Agra,Student,BBA
125436,Female,29.0,Mumbai,Student,M.Ed
125438,Male,22.0,Bangalore,Student,B.Com
125452,Female,27.0,Hyderabad,Student,BBA
125455,Male,28.0,Ludhiana,Student,BE
125465,Male,30.0,Delhi,Student,B.Arch
125466,Female,24.0,Bhopal,Student,B.Ed
125467,Male,24.0,Hyderabad,Student,'Class 12'
125473,Male,32.0,Rajkot,Student,MA
125476,Female,31.0,Lucknow,Student,B.Ed
125479,Female,32.0,Thane,Student,B.Ed
125481,Female,20.0,Visakhapatnam,Student,'Class 12'
125482,Female,20.0,Vasai-Virar,Student,'Class 12'
125483,Male,23.0,Bangalore,Student,BSc
125484,Female,25.0,Bangalore,Student,B.Arch
125488,Female,28.0,Kalyan,Student,B.Com
125490,Male,29.0,Bangalore,Student,M.Pharm
125492,Male,22.0,Kalyan,Student,MSc
125495,Male,33.0,Meerut,Student,B.Com
125503,Male,24.0,Nashik,Student,BCA
125504,Male,21.0,Visakhapatnam,Student,B.Com
125506,Male,25.0,Agra,Student,MBA
125509,Male,31.0,Varanasi,Student,B.Arch
125511,Male,21.0,Ludhiana,Student,B.Ed
125514,Male,34.0,Nagpur,Student,PhD
125515,Male,20.0,Surat,Student,'Class 12'
125520,Male,28.0,Chennai,Student,B.Ed
125528,Male,27.0,Nashik,Student,PhD
125542,Female,19.0,Surat,Student,'Class 12'
125551,Female,29.0,Hyderabad,Student,M.Pharm
125556,Female,30.0,Chennai,Student,PhD
125562,Male,24.0,Ahmedabad,Student,BSc
125567,Male,27.0,Nashik,Student,BSc
125568,Male,27.0,Jaipur,Student,B.Com
125579,Female,34.0,Varanasi,Student,B.Com
125584,Female,28.0,Vadodara,Student,B.Arch
125586,Male,28.0,Kanpur,Student,MSc
125587,Female,34.0,Kolkata,Student,BCA
125597,Male,34.0,Surat,Student,'Class 12'
125605,Female,24.0,Agra,Student,BCA
125609,Female,23.0,Mumbai,Student,M.Com
125621,Male,23.0,Nashik,Student,MSc
125625,Male,29.0,Patna,Student,PhD
125627,Male,19.0,Kanpur,Student,'Class 12'
125630,Male,31.0,Jaipur,Student,LLM
125632,Female,23.0,Pune,Student,PhD
125640,Female,21.0,Surat,Student,B.Arch
125647,Male,19.0,Rajkot,Student,'Class 12'
125648,Female,33.0,Pune,Student,B.Pharm
125650,Male,27.0,Srinagar,Student,B.Arch
125653,Male,23.0,Nashik,Student,MSc
125655,Male,23.0,Delhi,Student,B.Tech
125658,Female,29.0,Mumbai,Student,LLM
125662,Female,31.0,Ludhiana,Student,M.Tech
125671,Male,25.0,Mumbai,Student,B.Tech
125678,Male,25.0,Kalyan,Student,B.Pharm
125686,Female,19.0,Indore,Student,'Class 12'
125688,Male,20.0,Surat,Student,'Class 12'
125709,Male,21.0,Ahmedabad,Student,MCA
125712,Female,27.0,Jaipur,Student,M.Pharm
125714,Male,29.0,Bangalore,Student,M.Ed
125720,Male,19.0,Faridabad,Student,'Class 12'
125724,Female,18.0,Kalyan,Student,'Class 12'
125730,Male,24.0,Vasai-Virar,Student,BCA
125749,Female,29.0,Kolkata,Student,BCA
125755,Male,33.0,Ludhiana,Student,MHM
125773,Female,32.0,Vadodara,Student,PhD
125774,Male,23.0,Chennai,Student,MSc
125775,Female,20.0,Ludhiana,Student,'Class 12'
125780,Male,21.0,Agra,Student,BA
125781,Female,29.0,Jaipur,Student,BSc
125789,Male,28.0,Visakhapatnam,Student,BSc
125793,Male,28.0,Delhi,Student,MBBS
125794,Male,27.0,Hyderabad,Student,B.Pharm
125795,Male,31.0,Faridabad,Student,LLB
125796,Female,34.0,Kalyan,Student,LLM
125799,Male,18.0,Ahmedabad,Student,'Class 12'
125801,Male,30.0,Meerut,Student,B.Pharm
125811,Female,33.0,Kanpur,Student,MSc
125820,Female,20.0,Bangalore,Student,'Class 12'
125828,Male,19.0,Pune,Student,'Class 12'
125841,Female,19.0,Agra,Student,'Class 12'
125845,Male,25.0,Visakhapatnam,Student,B.Ed
125848,Male,34.0,Meerut,Student,B.Com
125857,Female,28.0,Vasai-Virar,Student,BHM
125859,Male,21.0,Bhopal,Student,B.Com
125866,Female,24.0,Kalyan,Student,M.Tech
125867,Female,31.0,Kalyan,Student,B.Ed
125882,Female,19.0,Delhi,Student,'Class 12'
125888,Male,19.0,Kolkata,Student,'Class 12'
125890,Male,20.0,Nagpur,Student,'Class 12'
125901,Male,24.0,Rajkot,Student,BCA
125913,Female,28.0,Lucknow,Student,MBBS
125917,Female,31.0,Indore,Student,LLB
125925,Male,25.0,Vadodara,Student,B.Arch
125928,Female,28.0,Rajkot,Student,PhD
125937,Male,21.0,Ludhiana,Student,'Class 12'
125939,Male,23.0,Pune,Student,LLM
125943,Male,21.0,Ghaziabad,Student,M.Tech
125944,Female,25.0,Chennai,Student,B.Arch
125954,Female,19.0,Vasai-Virar,Student,'Class 12'
125965,Female,31.0,Indore,Student,MD
125966,Female,18.0,Indore,Student,'Class 12'
125968,Female,23.0,Delhi,Student,B.Com
125977,Female,33.0,Visakhapatnam,Student,M.Tech
125978,Female,22.0,Indore,Student,MSc
125984,Female,30.0,Srinagar,Student,B.Ed
125998,Male,31.0,Jaipur,Student,LLM
126003,Female,28.0,Jaipur,Student,B.Ed
126009,Male,21.0,Kanpur,Student,BCA
126011,Male,20.0,Indore,Student,M.Tech
126016,Male,28.0,Visakhapatnam,Student,M.Ed
126018,Male,33.0,Kolkata,Student,B.Com
126020,Female,27.0,Agra,Student,MBA
126022,Female,20.0,Mumbai,Student,'Class 12'
126025,Male,18.0,Thane,Student,'Class 12'
126026,Female,18.0,Ludhiana,Student,'Class 12'
126027,Male,23.0,Pune,Student,BCA
126040,Female,34.0,Lucknow,Student,B.Ed
126047,Male,19.0,Visakhapatnam,Student,'Class 12'
126048,Male,28.0,Bangalore,Student,MBA
126064,Male,28.0,Varanasi,Student,B.Arch
126066,Male,26.0,Patna,Student,B.Tech
126076,Female,25.0,Agra,Student,MCA
126079,Male,28.0,Meerut,Student,MBA
126086,Male,31.0,Faridabad,Student,M.Tech
126099,Female,30.0,Meerut,Student,MHM
126100,Female,26.0,Delhi,Student,BCA
126102,Male,32.0,Varanasi,Student,B.Tech
126104,Male,24.0,Ghaziabad,Student,B.Arch
126119,Female,19.0,Rajkot,Student,'Class 12'
126120,Female,20.0,Ludhiana,Student,'Class 12'
126130,Female,19.0,Jaipur,Student,'Class 12'
126137,Female,30.0,Vadodara,Student,BA
126139,Female,21.0,Agra,Student,B.Arch
126140,Female,32.0,Jaipur,Student,B.Ed
126143,Female,34.0,Nashik,Student,B.Com
126155,Female,18.0,Pune,Student,'Class 12'
126160,Male,33.0,Srinagar,Student,B.Ed
126162,Female,30.0,Nagpur,Student,MD
126163,Female,28.0,Visakhapatnam,Student,M.Tech
126164,Male,29.0,Hyderabad,Student,BE
126168,Male,26.0,Patna,Student,M.Com
126170,Male,34.0,Faridabad,Student,BA
126172,Male,22.0,Kolkata,Student,B.Arch
126174,Male,29.0,Kalyan,Student,M.Ed
126191,Male,30.0,Bhopal,Student,MCA
126193,Female,20.0,Vasai-Virar,Student,'Class 12'
126196,Male,21.0,Nashik,Student,M.Ed
126197,Female,30.0,Lucknow,Student,B.Ed
126206,Female,26.0,Agra,Student,MD
126211,Male,20.0,Mumbai,Student,'Class 12'
126219,Male,23.0,Agra,Student,BE
126224,Male,27.0,Patna,Student,BCA
126225,Female,21.0,Kalyan,Student,BE
126228,Male,20.0,Nagpur,Student,'Class 12'
126232,Male,21.0,Pune,Student,MSc
126233,Female,31.0,Meerut,Student,M.Ed
126236,Male,31.0,Agra,Student,BA
126249,Female,22.0,Bhopal,Student,M.Tech
126253,Male,21.0,Kalyan,Student,B.Arch
126254,Male,24.0,Indore,Student,BCA
126261,Female,26.0,Chennai,Student,MSc
126268,Male,26.0,Thane,Student,BCA
126283,Male,33.0,Srinagar,Student,LLM
126284,Male,18.0,Vasai-Virar,Student,'Class 12'
126294,Female,18.0,Ahmedabad,Student,'Class 12'
126295,Female,25.0,Ludhiana,Student,BSc
126296,Female,29.0,Thane,Student,LLB
126308,Male,34.0,Patna,Student,B.Pharm
126310,Male,24.0,Kalyan,Student,BSc
126328,Female,18.0,Meerut,Student,'Class 12'
126330,Female,22.0,Bangalore,Student,BBA
126338,Male,25.0,Thane,Student,MHM
126340,Male,32.0,Kalyan,Student,BSc
126343,Female,34.0,Patna,Student,'Class 12'
126347,Male,25.0,Hyderabad,Student,M.Ed
126353,Male,25.0,Patna,Student,B.Ed
126369,Female,19.0,Ludhiana,Student,'Class 12'
126374,Male,23.0,Bangalore,Student,BBA
126377,Female,20.0,Patna,Student,'Class 12'
126391,Female,30.0,Thane,Student,B.Com
126398,Male,24.0,Kalyan,Student,B.Com
126400,Female,24.0,Hyderabad,Student,BA
126410,Male,22.0,Varanasi,Student,M.Com
126411,Male,22.0,Nagpur,Student,B.Ed
126436,Male,25.0,Delhi,Student,MBA
126437,Female,23.0,Ghaziabad,Student,B.Tech
126439,Female,23.0,Thane,Student,B.Com
126445,Female,22.0,Lucknow,Student,B.Com
126451,Male,26.0,Visakhapatnam,Student,MSc
126457,Female,32.0,Ghaziabad,Student,B.Arch
126459,Male,34.0,Pune,Student,PhD
126465,Female,34.0,Bangalore,Student,M.Com
126470,Male,26.0,Vasai-Virar,Student,B.Arch
126474,Female,28.0,Vadodara,Student,B.Arch
126477,Female,28.0,Jaipur,Student,PhD
126479,Female,20.0,Indore,Student,'Class 12'
126485,Male,20.0,Bangalore,Student,'Class 12'
126486,Male,18.0,Bhopal,Student,'Class 12'
126487,Female,19.0,Kolkata,Student,'Class 12'
126495,Male,25.0,Rajkot,Student,B.Arch
126510,Female,24.0,Agra,Student,MBBS
126525,Male,21.0,Bhopal,Student,'Class 12'
126526,Female,24.0,Jaipur,Student,B.Com
126528,Male,30.0,Delhi,Student,M.Tech
126539,Male,31.0,Thane,Student,B.Pharm
126540,Female,28.0,Kalyan,Student,MBA
126546,Male,27.0,Nashik,Student,BSc
126547,Female,24.0,Mumbai,Student,MCA
126549,Male,31.0,Ghaziabad,Student,M.Pharm
126555,Female,30.0,Lucknow,Student,'Class 12'
126569,Female,27.0,Kanpur,Student,B.Tech
126571,Male,31.0,Lucknow,Student,MBBS
126573,Female,25.0,Vasai-Virar,Student,BHM
126576,Female,21.0,Ghaziabad,Student,B.Arch
126582,Female,28.0,Bangalore,Student,MD
126588,Male,24.0,Hyderabad,Student,MD
126589,Male,27.0,Nagpur,Student,MSc
126598,Female,24.0,Varanasi,Student,B.Arch
126604,Female,28.0,Kalyan,Student,B.Tech
126605,Female,19.0,Bhopal,Student,'Class 12'
126613,Female,26.0,Visakhapatnam,Student,B.Pharm
126614,Female,29.0,Kolkata,Student,M.Ed
126615,Male,33.0,Thane,Student,M.Pharm
126616,Female,25.0,Srinagar,Student,BHM
126618,Male,31.0,Srinagar,Student,ME
126620,Female,30.0,Lucknow,Student,MA
126626,Female,20.0,Varanasi,Student,BSc
126629,Male,32.0,Ludhiana,Student,BCA
126634,Female,30.0,Lucknow,Student,B.Ed
126637,Male,31.0,Patna,Student,MBBS
126640,Male,29.0,Nandini,Student,MSc
126649,Female,19.0,Ahmedabad,Student,'Class 12'
126666,Male,27.0,Bhopal,Student,BE
126667,Male,21.0,Varanasi,Student,'Class 12'
126668,Female,25.0,Kalyan,Student,BCA
126671,Male,20.0,Ahmedabad,Student,'Class 12'
126674,Male,21.0,Kalyan,Student,B.Com
126677,Male,27.0,Kolkata,Student,BE
126679,Male,24.0,Mumbai,Student,B.Tech
126690,Male,33.0,Indore,Student,BSc
126693,Female,18.0,Thane,Student,'Class 12'
126696,Male,32.0,Ahmedabad,Student,B.Tech
126698,Male,24.0,Rajkot,Student,B.Arch
126699,Male,24.0,Meerut,Student,BA
126701,Female,20.0,Nagpur,Student,'Class 12'
126706,Female,28.0,Vasai-Virar,Student,M.Ed
126711,Female,18.0,Lucknow,Student,'Class 12'
126714,Male,25.0,Hyderabad,Student,PhD
126724,Female,28.0,Srinagar,Student,B.Ed
126737,Female,22.0,Pune,Student,MCA
126746,Female,18.0,Bhopal,Student,'Class 12'
126752,Female,27.0,Khaziabad,Student,MBBS
126755,Female,22.0,Patna,Student,B.Com
126756,Male,25.0,Hyderabad,Student,B.Arch
126760,Male,31.0,Surat,Student,B.Ed
126762,Male,34.0,Visakhapatnam,Student,M.Ed
126765,Male,27.0,Srinagar,Student,B.Pharm
126768,Male,20.0,Bangalore,Student,'Class 12'
126777,Female,30.0,Chennai,Student,BCA
126778,Male,28.0,Bhopal,Student,MBBS
126781,Male,25.0,Bangalore,Student,B.Tech
126783,Male,24.0,Vasai-Virar,Student,BBA
126784,Male,29.0,Hyderabad,Student,B.Ed
126788,Female,31.0,Faridabad,Student,MA
126791,Female,25.0,Hyderabad,Student,M.Ed
126799,Female,33.0,Kanpur,Student,B.Com
126800,Male,26.0,Agra,Student,B.Pharm
126803,Male,21.0,Kalyan,Student,B.Arch
126805,Female,34.0,Kanpur,Student,BCA
126806,Female,28.0,Surat,Student,M.Ed
126809,Female,28.0,Bhopal,Student,MA
126811,Male,26.0,Meerut,Student,B.Pharm
126814,Female,25.0,Lucknow,Student,BSc
126820,Male,30.0,Delhi,Student,M.Ed
126829,Male,28.0,Kalyan,Student,BCA
126832,Female,23.0,Surat,Student,M.Tech
126838,Male,28.0,Thane,Student,MD
126846,Female,19.0,Srinagar,Student,'Class 12'
126847,Male,22.0,Thane,Student,BBA
126866,Female,18.0,Ahmedabad,Student,'Class 12'
126868,Male,24.0,Agra,Student,B.Arch
126870,Female,23.0,Delhi,Student,B.Tech
126876,Female,25.0,Kalyan,Student,B.Ed
126879,Female,33.0,Patna,Student,B.Pharm
126880,Female,22.0,Kanpur,Student,B.Com
126894,Female,24.0,Kolkata,Student,B.Ed
126898,Female,21.0,Meerut,Student,B.Arch
126910,Male,26.0,Chennai,Student,BCA
126915,Female,30.0,Nagpur,Student,M.Com
126925,Male,29.0,Mumbai,Student,LLM
126926,Male,24.0,Kanpur,Student,PhD
126940,Female,29.0,Kalyan,Student,M.Com
126941,Female,26.0,Vadodara,Student,B.Arch
126944,Female,32.0,Ludhiana,Student,BBA
126949,Male,18.0,Agra,Student,'Class 12'
126950,Female,23.0,Bangalore,Student,BCA
126954,Male,33.0,Meerut,Student,M.Tech
126958,Male,31.0,Kanpur,Student,M.Ed
126961,Male,19.0,Ahmedabad,Student,'Class 12'
126970,Female,48.0,Rajkot,Student,'Class 12'
126971,Male,24.0,Kolkata,Student,B.Com
126972,Female,30.0,Delhi,Student,B.Com
126983,Male,26.0,Kolkata,Student,BCA
126992,Female,31.0,Nagpur,Student,LLM
127000,Male,26.0,Hyderabad,Student,BBA
127002,Female,27.0,Vasai-Virar,Student,MSc
127005,Male,22.0,Agra,Student,MBA
127017,Female,34.0,Srinagar,Student,B.Com
127023,Female,28.0,Thane,Student,M.Ed
127024,Female,34.0,Vasai-Virar,Student,B.Ed
127029,Male,30.0,Ahmedabad,Student,PhD
127042,Male,30.0,Varanasi,Student,B.Ed
127044,Male,31.0,Lucknow,Student,M.Tech
127048,Male,32.0,Kalyan,Student,MD
127062,Female,22.0,Visakhapatnam,Student,MCA
127064,Female,29.0,Agra,Student,BCA
127070,Male,32.0,Meerut,Pharmacist,MBBS
127078,Female,18.0,Delhi,Student,'Class 12'
127084,Male,30.0,Jaipur,Student,M.Ed
127090,Female,30.0,Lucknow,Student,B.Com
127091,Female,34.0,Meerut,Student,B.Com
127100,Female,25.0,Vadodara,Student,B.Arch
127101,Male,18.0,Varanasi,Student,'Class 12'
127104,Female,34.0,Vasai-Virar,Student,B.Com
127109,Female,20.0,Nagpur,Student,BCA
127114,Female,25.0,Lucknow,Student,B.Tech
127122,Female,23.0,Kanpur,Student,B.Com
127123,Male,29.0,Visakhapatnam,Student,M.Pharm
127129,Male,23.0,Agra,Student,MSc
127132,Male,30.0,Agra,Student,B.Ed
127139,Male,33.0,Srinagar,Student,M.Ed
127145,Female,20.0,Ahmedabad,Student,'Class 12'
127148,Male,23.0,Bhopal,Student,M.Tech
127153,Male,22.0,Thane,Student,MSc
127161,Male,33.0,Chennai,Student,B.Ed
127163,Male,29.0,Ghaziabad,Student,MBA
127166,Male,19.0,Vasai-Virar,Student,'Class 12'
127167,Female,18.0,Srinagar,Student,'Class 12'
127169,Male,20.0,Kolkata,Student,'Class 12'
127170,Female,27.0,Vasai-Virar,Student,B.Pharm
127172,Female,31.0,Hyderabad,Student,M.Ed
127173,Male,27.0,Kalyan,Student,BA
127186,Male,33.0,Patna,Student,LLB
127189,Male,32.0,Kanpur,Student,B.Tech
127206,Female,25.0,Agra,Student,B.Pharm
127209,Male,33.0,Kolkata,Student,MSc
127212,Female,24.0,Thane,Student,M.Tech
127216,Male,18.0,Ahmedabad,Student,'Class 12'
127236,Female,31.0,Visakhapatnam,Student,MCA
127248,Female,28.0,Vasai-Virar,Student,B.Arch
127254,Female,19.0,Kalyan,Student,'Class 12'
127257,Female,27.0,Vasai-Virar,Student,BBA
127262,Female,30.0,Kalyan,Student,B.Ed
127265,Male,22.0,Ghaziabad,Student,BHM
127269,Female,29.0,Vasai-Virar,Student,B.Tech
127270,Male,33.0,Hyderabad,Student,M.Tech
127278,Female,24.0,Faridabad,Student,PhD
127280,Male,26.0,Visakhapatnam,Student,MCA
127282,Male,32.0,Pune,Student,MD
127283,Male,30.0,Vasai-Virar,Student,BHM
127293,Female,20.0,Surat,Student,'Class 12'
127298,Female,18.0,Thane,Student,'Class 12'
127309,Female,25.0,Patna,Student,LLM
127323,Female,20.0,Ghaziabad,Student,'Class 12'
127327,Female,25.0,Visakhapatnam,Student,M.Tech
127329,Male,27.0,Delhi,Student,BHM
127340,Female,28.0,Ghaziabad,Student,B.Arch
127346,Male,23.0,Kanpur,Student,B.Ed
127353,Female,33.0,Agra,Student,BBA
127360,Male,24.0,Vasai-Virar,Student,B.Arch
127365,Female,24.0,Ghaziabad,Student,B.Arch
127367,Female,18.0,Faridabad,Student,'Class 12'
127381,Female,32.0,Rajkot,Student,BCA
127393,Male,19.0,Agra,Student,'Class 12'
127394,Female,32.0,Delhi,Student,MA
127395,Male,25.0,Pune,Student,MCA
127398,Female,29.0,Vasai-Virar,Student,ME
127399,Female,28.0,Varanasi,Student,BCA
127402,Female,22.0,Meerut,Student,B.Com
127404,Male,30.0,Ahmedabad,Student,MD
127405,Female,20.0,Thane,Student,'Class 12'
127412,Male,29.0,Kanpur,Student,M.Com
127413,Female,33.0,Bhopal,Student,B.Ed
127419,Male,23.0,Lucknow,Student,BCA
127420,Male,24.0,Visakhapatnam,Student,B.Com
127422,Female,22.0,Rajkot,Student,BBA
127442,Male,26.0,Mumbai,Student,LLM
127448,Male,28.0,Mumbai,Student,B.Com
127456,Female,27.0,Meerut,Student,B.Tech
127457,Male,30.0,Faridabad,Student,B.Pharm
127459,Female,20.0,Mumbai,Student,'Class 12'
127460,Male,34.0,Ludhiana,Student,BHM
127462,Female,19.0,Vasai-Virar,Student,'Class 12'
127464,Female,23.0,Vadodara,Student,BSc
127477,Female,31.0,Bangalore,Student,B.Com
127489,Male,27.0,Ludhiana,Student,B.Com
127491,Male,23.0,Agra,Student,B.Tech
127492,Female,19.0,Visakhapatnam,Student,'Class 12'
127493,Female,26.0,Hyderabad,Student,MCA
127499,Male,32.0,Agra,Student,MCA
127500,Female,33.0,Chennai,Student,MHM
127510,Male,22.0,Ahmedabad,Student,BCA
127513,Male,22.0,Chennai,Student,BCA
127519,Male,18.0,Surat,Student,'Class 12'
127527,Female,31.0,Ghaziabad,Student,PhD
127531,Female,23.0,Ludhiana,Student,BSc
127539,Male,19.0,Bangalore,Student,'Class 12'
127540,Male,18.0,Indore,Student,'Class 12'
127544,Male,20.0,Delhi,Student,'Class 12'
127553,Female,25.0,Visakhapatnam,Student,MBA
127555,Female,19.0,Bhopal,Student,'Class 12'
127560,Male,25.0,Mumbai,Student,B.Ed
127563,Male,23.0,Agra,Student,B.Tech
127566,Female,33.0,Meerut,Student,B.Ed
127572,Female,22.0,Surat,Student,B.Ed
127574,Male,26.0,Kalyan,Student,M.Tech
127576,Male,27.0,Ludhiana,Student,BE
127591,Female,27.0,Rajkot,Student,B.Ed
127592,Female,32.0,Ludhiana,Student,MBBS
127593,Female,26.0,Thane,Student,BBA
127594,Male,29.0,Delhi,Student,MSc
127596,Female,29.0,Meerut,Student,M.Ed
127603,Male,20.0,Bhopal,Student,'Class 12'
127605,Male,19.0,Ghaziabad,Student,'Class 12'
127610,Female,21.0,Delhi,Student,BE
127614,Female,25.0,Jaipur,Student,B.Tech
127619,Male,34.0,Surat,Student,BCA
127621,Male,22.0,Visakhapatnam,Student,MCA
127629,Female,19.0,Kalyan,Student,'Class 12'
127630,Male,28.0,Ghaziabad,Student,ME
127634,Female,28.0,Srinagar,Student,BCA
127635,Male,21.0,Thane,Student,B.Ed
127637,Female,25.0,Delhi,Architect,B.Arch
127638,Female,30.0,Surat,Student,LLB
127641,Male,29.0,Indore,Student,BCA
127646,Female,21.0,Indore,Student,B.Com
127651,Male,34.0,Hyderabad,Student,M.Tech
127658,Female,31.0,Hyderabad,Student,LLM
127659,Female,25.0,Lucknow,Student,B.Ed
127661,Male,23.0,Ludhiana,Student,B.Ed
127662,Female,33.0,Kalyan,Student,M.Ed
127664,Female,20.0,Lucknow,Student,'Class 12'
127691,Male,30.0,Agra,Student,B.Ed
127693,Male,23.0,Meerut,Student,B.Tech
127697,Male,28.0,Patna,Student,B.Tech
127698,Female,31.0,Srinagar,Student,BHM
127700,Male,34.0,Faridabad,Student,M.Tech
127709,Male,21.0,Nagpur,Student,'Class 12'
127712,Male,29.0,Kolkata,Student,LLM
127722,Male,29.0,Chennai,Student,MBA
127728,Female,20.0,Hyderabad,Student,'Class 12'
127731,Female,28.0,Vasai-Virar,Student,B.Com
127735,Male,33.0,Surat,Student,MCA
127739,Male,30.0,Faridabad,Student,MHM
127741,Female,24.0,Surat,Student,B.Pharm
127742,Female,33.0,Nagpur,Student,BHM
127744,Male,34.0,Lucknow,Student,B.Com
127746,Female,20.0,Kolkata,Student,'Class 12'
127752,Female,20.0,Rajkot,Student,'Class 12'
127755,Female,30.0,Patna,Student,MSc
127756,Female,32.0,Srinagar,Student,M.Tech
127762,Female,20.0,Chennai,Student,'Class 12'
127771,Female,20.0,Lucknow,Student,'Class 12'
127775,Male,29.0,Patna,Student,M.Com
127780,Male,24.0,Bhopal,Student,MSc
127783,Male,33.0,Patna,Student,M.Ed
127785,Female,32.0,Surat,Student,MBBS
127791,Male,34.0,Surat,Student,B.Pharm
127792,Male,20.0,Ahmedabad,Student,'Class 12'
127796,Male,34.0,Bhopal,Student,M.Tech
127797,Female,34.0,Bangalore,Student,MD
127807,Male,25.0,Nashik,Student,MD
127808,Female,28.0,Patna,Student,M.Ed
127811,Male,29.0,Ludhiana,Student,B.Arch
127814,Male,19.0,Ludhiana,Student,'Class 12'
127831,Male,27.0,Kanpur,Student,LLB
127836,Female,20.0,Mumbai,Student,'Class 12'
127841,Male,18.0,Vasai-Virar,Student,'Class 12'
127842,Male,33.0,Surat,Student,LLB
127852,Male,21.0,Mumbai,Student,MCA
127865,Female,27.0,Vadodara,Student,BHM
127869,Female,18.0,Patna,Student,'Class 12'
127870,Male,31.0,Lucknow,Student,MD
127875,Male,21.0,Agra,Student,B.Arch
127880,Female,20.0,Ludhiana,Student,'Class 12'
127898,Female,27.0,Indore,Student,BHM
127901,Female,23.0,Visakhapatnam,Student,BSc
127905,Male,33.0,Patna,Student,BE
127915,Male,28.0,Vasai-Virar,Student,BCA
127921,Male,25.0,Vadodara,Student,MBA
127922,Male,29.0,Ghaziabad,Student,MD
127928,Female,28.0,Kalyan,Student,M.Com
127932,Female,25.0,Lucknow,Student,M.Tech
127938,Male,28.0,Kalyan,Student,BCA
127947,Female,30.0,Patna,Student,BHM
127950,Female,25.0,Meerut,Student,MHM
127959,Male,28.0,Bangalore,Student,'Class 12'
127977,Female,30.0,Varanasi,Student,BBA
127981,Male,26.0,Visakhapatnam,Student,BHM
127983,Female,19.0,Pune,Student,'Class 12'
127984,Male,21.0,Srinagar,Student,BCA
127985,Male,34.0,Patna,Student,MBBS
127992,Male,33.0,Srinagar,Student,M.Ed
128005,Male,30.0,Kolkata,Student,B.Pharm
128009,Male,24.0,Hyderabad,Student,B.Arch
128011,Male,23.0,Indore,Student,B.Com
128017,Female,31.0,Thane,Student,M.Tech
128022,Female,23.0,Agra,Student,B.Tech
128029,Male,32.0,Chennai,Student,B.Com
